price,market_cap,volume
2629427.052048218,49796155247365.45,1626526759966.9324
2646887.8119060206,50126925488920.56,1614648619829.5234
2647666.2037756024,50111843360408.78,1583680871893.0232
2701844.49610217,51167917430945.836,1701566319322.5425
2677388.412392865,50685385718742.48,1701400724670.5688
2649533.158290191,50181955634526.51,1662139421857.437
2625580.9363542004,49970395703299.05,1646312873469.9778
2638242.1304036095,49963736514474.49,1654942499477.7944
2621379.1678249654,49779242646897.17,1649077717121.4575
2632209.7285974375,49849774918826.484,1645637725427.6497
2638086.4506253386,50041764878772.42,1615332351728.7212
2605559.5848735645,49345356325853.41,1593640657676.9062
2617185.258694813,49580348626054.984,1594784574032.5786
2571231.927263787,48606739395900.734,1594644604048.099
2500809.7236750885,47361755006881.87,1715707212818.9595
2521401.4026564825,47766442098299.72,1888338876414.7205
2501061.2227998595,47406723723316.625,1883475053647.9746
2505402.659893571,47445725311038.46,2014860369378.8118
2527461.046557337,47866904873727.88,2104559235642.925
2574340.8382042134,48843398373156.805,2235100730152.2725
2574818.160135491,48650164893762.23,2346982399542.466
2669765.29970174,50562284546256.3,2529769943964.413
2711948.587232293,51565802367762.34,2628001713982.1807
2688753.1173575106,50650126958756.67,2663879378309.7295
2796245.8643615926,53036531854234.55,2789363072116.5586
2748761.8247488793,52058731479873.4,2809129247062.668
2710620.455390377,51336541097595.2,2763716983199.4536
2744997.6018328657,51987696240949.57,2715971971654.1836
2686106.1474419376,51015294595555.445,2655351228096.1606
2695271.617783815,51002239059815.92,2659633875033.9688
2715171.766578457,51424733740755.62,2672310638634.837
2724970.7398675852,51479529894954.03,2663522749598.1826
2682722.6384163178,50808821797692.21,2634389100200.659
2697885.313732531,51054023843686.78,2635116185449.564
2684778.8932211357,50844682919037.664,2626268683588.9985
2700227.4623793084,51140755506673.23,2641014458576.9194
2708360.0214425595,51300114090430.484,2650768872599.3545
2734224.4860525117,51784825514020.15,2751289371778.546
2723842.863286319,51588290005282.82,2829164193558.854
2728579.3984107315,51678046845114.17,2714392784004.6562
2738407.38362226,51921358490260.4,2673139881089.7676
2730228.5620791363,51669428239015.7,2534019455503.0103
2721325.3559585223,51540898072798.055,2477039478448.3135
2744435.3557945997,51978694486211.6,2114475664089.8447
2776264.130359986,52581573658345.336,2059720116833.708
2783033.5482424507,52709940164090.125,2001505713739.1726
2793434.2324742074,52905386164549.28,3654706209195.774
2781225.9362942204,52675913050292.125,3589896259577.815
2760708.240427643,52533424294556.83,3540527280932.0083
2739592.2677041353,51897507215106.02,3451916556840.253
2753933.036654546,52159472436705.84,3448514406291.894
2765521.626814255,52379065343032.42,3451874600698.87
2741274.035747936,52068528382715.5,3396297652035.723
2764919.3631637236,52185522374191.02,3417632746146.499
2758128.497029548,52239262644131.305,3401743367898.396
2803527.9469997413,53099309933565.82,3471978577499.3
2832045.52485995,53639525642225.57,3528256773535.135
2819264.3570782887,53397518173129.28,3526672399172.854
2792724.526408373,52894881162234.5,3506921852209.2876
2798812.5838941615,53016387061126.16,3465881792126.193
2821261.150711464,53435583355521.055,3466931511071.579
2826004.7707675584,53525553372064.56,3474223807045.9663
2843209.314338968,53830043340990.016,3481530758815.3457
2852724.413199066,53885153892032.91,3510020189836.8994
2834697.3308493732,53726418341701.55,3474280293186.028
2858995.4655636596,54139385582008.57,3534901531051.457
2863134.805895459,54246293410913.23,3520761049778.687
2845110.652005357,53860624713773.34,3484050201936.98
2868622.1343429065,54248240008631.74,3478892308152.9106
2852363.8891037023,54101468844628.7,3398189774304.283
2886791.861307747,55191456948658.18,1752855291914.7358
2797066.388803516,53516212368553.92,1968955855246.6199
2787934.0155124543,52358649962537.99,1968406986456.1943
2737211.5747963246,51934944280745.93,1966761123051.0095
2759418.6059680087,52248543135036.12,2004273311823.4958
2776740.029637423,52421910934603.76,2016962345136.5388
2698190.277295714,52376713028222.27,1987225614610.231
2711950.161801288,51375232416570.82,2043407381718.6584
2675445.395643013,50622726058685.625,1999150630597.0356
2711707.9001050876,51104008541770.51,2046602576933.2295
2708897.284110019,51276243191061.55,2016408131436.8125
2725682.172548984,51555694648193.36,2028745783727.627
2731625.282721194,51718538936674.15,2020102834048.3835
2746752.5925995144,51558371350567.57,2055861456244.5452
2749296.665691142,52182030985215.11,2059586724394.24
2735496.9181885705,51813542252351.914,2034183129254.8853
2758201.8191089667,52243027827488.414,2007514938569.5645
2767782.583222477,52301303072879.914,2017712575341.9917
2770877.7664689855,52374293603246.125,1985869519158.0457
2783678.3910792214,52660392858575.21,1969777466882.1875
2758209.201817782,52244255512616.875,1932535700305.4253
2746513.2621367457,52022787077844.125,1948449501815.0283
2736819.721985948,51839265502517.69,1944063263217.3538
2733182.9583547995,51770497543822.77,1911036341362.1455
2732636.046883241,51667389571760.41,1673696606423.9282
2697587.40287628,51269972534987.914,1567377172333.1763
2746677.6727977707,52026381913380.73,1583377815067.1968
2781455.129730742,52685260551500.16,1627496088314.9448
2803574.1422083415,52820525056518.44,1658927804370.3323
2797760.045090614,52939370504674.54,1624856637003.7974
2781568.000710535,52687799056274.78,1607834181872.9978
2784296.4571058974,52590702748798.04,1582915965814.8374
2808433.6289768415,53263166606524.664,1580733382279.4636
2791418.663819142,52874683862798.56,1564704396295.9739
2793121.7329370347,53029777888289.695,1543800732496.5706
2776402.1136082523,52783379184180.055,1533913174341.3994
2773453.4413111783,52705481974307.44,1531738012994.6616
2752462.8821216826,52060495236867,3806496309443.688
2746275.1400822713,52020149674073.88,4011236106470.183
2752097.442105914,52175168117927.54,4028596625716.3423
2738374.4634604095,51939606481537.266,4011227981254.4214
2725553.8711030963,51532802295112.27,3995892634281.591
2768504.6069380715,52397713561979.16,4082152262580.879
2757492.90003325,52233205367934.734,4061583922988.909
2794105.4594408874,52926800608999.87,4142637828845.446
2784045.5142411725,52699847696327.83,4111999775606.6895
2767569.1499095387,52424401865246.45,4084663681758.3784
2782285.112643298,52663389115042.79,4091607143885.509
2798162.199284585,52922677325473.24,4096045470525.6226
2837214.573735655,53494433780917.51,4145013125449.5527
2843139.260754178,53856199564507.15,4121141928030.9062
2830730.725668691,53621363044552.31,1473377811868.6277
2839002.0985999433,53778132254977.055,1441087529664.0928
2836510.85550594,53715718035416.62,1394177861078.3962
2819587.9774065674,53397389194338.47,1366554622483.3943
2818081.487572078,53355236109292.35,1359124110030.2683
2834613.302416411,53695459007360.84,1330711000884.567
2842545.124326322,53978730392335.62,1324605265604.8674
2829094.115370743,53599973186428.55,1300192074636.8167
2833445.5921056625,53668895961090.22,1284732049329.667
2842580.4355763826,53846751044045.09,1263120327113.6929
2839449.5933216466,53835229436445.82,1235360046277.656
2832005.6957693663,53628895354020.09,1215840014869.5083
2840699.2521202583,53748255951509.11,1201070688879.6016
2836022.5955062658,53722863943375.66,1166904362541.2856
2842369.2518259636,53807390982293.9,1145017029993.7297
2866907.2844064776,54305049838862.07,1140275979226.1963
2830498.8799237628,53618528060742.39,1102472392956.0906
2815627.978636109,53441632782099.48,1085564410412.4105
2816161.2589646545,53324766760721.836,1067227364447.3042
2827786.6928239595,53567450474330.63,1052959856067.5398
2849972.1673204703,53987894857034.86,1046754803797.1003
2845688.7550989273,53952869505570.9,1028018561899.8651
2880565.999400186,54398341405760.21,1062574715283.4177
2888243.33929319,54682459917571.29,1074418904455.364
2864443.525305977,54262565870529.1,1061230842998.1329
2867472.6647903197,54213296108428.52,1063420744279.5074
2844191.8783973856,53758401735726.52,1039849580732.1945
2846851.125086095,53949018989269.25,1028581307735.7621
2851572.1903830445,54159072349832.9,1028002786266.0013
2850804.299397275,54004869781425.44,1026840656030.0061
2865485.0059392727,54283103218387.25,1012105026469.4899
2869146.8277761634,54352523591998.28,1021930456531.6152
2862363.1310854615,54273790297586.05,1015359196925.462
2876795.039253561,54326551372750.375,1022840108324.669
2857529.7492909334,54125873906053.43,1016144597985.7268
2851856.9922367004,54025382082799.58,1019332112091.9082
2866986.871574638,54312216497031.17,1032879395089.4618
2865316.7648295634,54175388598768.1,1032643909709.6871
2850554.3657102752,54001095741712.32,1033657899778.4307
2853096.171365938,54049487696003.56,995245022347.5151
2844053.9518749276,53878235865382.555,989280268347.1936
2855058.6552761896,54149480047679.97,963905963247.2777
2845977.235447864,53914884320792.55,934814941719.6604
2854612.180915797,54078538191333.34,932400146719.3428
2843797.9926789687,53915538823570.766,923327903189.416
2819926.9247442875,53486267803997.73,929541689361.9122
2835625.5386426956,53719082672985.76,906278908039.3588
2835774.8771142485,53721982687631.234,875862061274.0293
2842385.239570599,53842594749371.65,874142393389.4093
2850501.7813540245,54001205574782.945,886087669679.3794
2774869.4630811373,52954250475920.41,900336637851.0559
2770814.55882728,52491815554729.44,946947145538.4225
2781244.7050789297,52681836942278.03,961077800490.8658
2781849.60600334,52701028045890.875,971181456099.2319
2772497.5238118772,52560257842747.28,968378494807.7612
2780678.6031175614,52679016266694.336,962660774113.1431
2776809.3318642806,52647123832486.305,972247670949.3505
2786404.0587336025,52865319980572.555,986421318398.2244
2781963.854117003,52684906955469.91,983265768451.712
2782827.539175967,52720180734869.336,977884250144.7358
2788991.099683414,52781218209786.06,974713220868.7693
2786700.954261423,52793681733956.695,992410401694.378
2775595.6971580796,52491733068081.6,1032649664596.8866
2788946.079042029,52832693800580.33,1054902209243.5858
2798491.1665778533,53017345188538.26,1082441238950.9963
2817006.7970341234,53472798924502.45,1150192215630.1704
2859662.6827644156,53880764705933.88,1210065974986.7263
2876451.0643107123,54477645607310.92,1308745333877.4377
2874843.9029482272,54496366286432.9,1319606302568.1765
2871848.167433969,54477329852824.734,1325973743021.2673
2875425.998635787,54452213760098.84,1339873106720.9067
2868292.337018549,54340549817408.71,1347250277599.529
2869982.001077789,54372687224911.04,1347446607540.538
2874540.489737788,54269602763012.24,1321991716697.1697
2860256.1716180644,54163620137702.81,1272439897938.8655
2857416.7695832755,54135026535384.086,1250103829654.8896
2870402.9925207426,54423182097970.83,1222759821889.0332
2883568.9103524527,54469068849444.97,1239554733668.3232
2873676.840284329,54443368145710.89,1237265538169.3516
2875817.759368222,54484021046442.6,1238123390203.7502
2858744.791564768,54153013463746.92,1243665088714.266
2876344.1806512815,54436380881738.414,1250344592160.2122
2876567.2710177945,54498488496369.15,1246099643283.8623
2886512.21524775,54670588832658.44,1251491292014.4536
2866818.62109063,54313957220062.27,1318903358777.9094
2865026.065650872,54280084773461.4,1342741313158.9097
2874928.4361621253,54467819165840.39,1343272193632.5356
2889624.3208614024,54746478517745.94,1340651134130.0366
2913318.2676145197,55012476578871.19,1352663421413.9492
2875781.6546429293,54484504589013.49,1377858875466.571
2891545.660218614,54740016974891.09,1379537061869.2217
2920790.0181637513,55276405444020.2,1358377867185.2798
2911690.4532765527,55165050382442.95,1345217077049.3525
2884582.7227954315,54990862488383.12,1319796778569.5647
2874811.8994159983,54466525474139.63,1294100758037.1533
2895171.9485735097,54852524143095.125,1278296217311.4036
2901569.188000628,54973817507757.45,1287278823482.703
2895048.0104957977,54805272343201.5,1273644109621.1624
2900351.853544928,54994906677787.25,1279079831764.8054
2888294.018612354,54711431422280.62,1272033830326.557
2878996.7811123035,54546624613666.14,1274392031367.6372
2893988.1396215693,54824612876864.6,1276110664502.8816
2886956.542972382,54712857165342.71,1255231031496.9644
2885176.3434187016,54675993862526.84,1254801480057.7756
2876668.293250245,54502956911490.19,1260865170931.3982
2872275.421649514,54509016724744.52,1259330233728.342
2874291.545149276,54401065623891.89,1238369874627.0068
2889283.9302422553,54629546229672.95,1270175743397.552
2889257.683538166,54742846107037.16,1169139480692.493
2891057.4828290935,54803472885991.74,1165889255353.6482
2887164.497336215,54702418585878.9,1143501465572.3203
2898781.66484248,54930600810353.98,1143866483640.9668
2880719.2835962344,54580501424738.914,1129789546711.3037
2829978.0199352717,53666713575698.85,1138560310898.8418
2809808.5782489683,53356554420940.38,1152808129018.8054
2800931.090381558,53069118128491.41,1166695332323.2036
2802678.6863737376,53102283003756.055,1143158676891.5764
2807436.2991970335,53236652359630.36,1150059199430.5505
2819232.081535916,53416272172069.16,1143087725577.2268
2815382.132992567,53343484473422.914,1144731120086.3428
2760745.2512895903,52225511712675.266,1190809027739.241
2784198.489908205,52770904298332.43,1234769214094.6213
2768511.7481569285,52424239503378.07,1250279720814.5713
2770701.433503261,52497344519433.54,1260887448903.9607
2766339.4342012247,52468510196541.71,1261145358138.14
2768890.8293508375,52463282100042.07,1259529447008.205
2761883.2691223742,52330661718832.34,1266773007090.8647
2767644.0006199637,52551846550298.45,1262034355906.7634
2774245.6436626455,52491458776107.86,1273106806246.8008
2769700.6168545946,52472086656303.49,1277233441681.8638
2779384.6478801537,52674807277221.58,1276694698093.7231
2782761.4358712495,52685243108473.484,1276841046596.9495
2765199.9122359757,52393970987080.19,1268059899587.0964
2733289.139306403,51789405960378.97,1304996194002.9011
2758915.6538050207,52275053714203.98,1347227278190.3337
2748230.8247754555,52072738393753.48,1382724412835.695
2744105.5911634173,52078188948738.1,1387322149249.261
2739769.6307400744,52056490669570.016,1342056083179.8596
2763396.70885999,52360442910353.016,1318616619119.3271
2753573.9040458533,52307220504906.08,1284642991603.566
2756438.7753468393,52228795182363.76,1269651366446.9023
2753861.563283399,52180080777523.82,1271767996468.015
2738702.350449493,51793298725635.484,1263930443505.4639
2722460.5647467775,51593175841948.414,1261940561428.006
2763346.4074466596,52343041153096.54,1243567575680.5107
2756516.231744542,52230916114725.125,1212695756872.97
2769399.076177034,52475091573029.69,1204480494077.4587
2778552.571553544,52579284403331.73,1186660734648.4097
2781179.679844794,52698557398111.12,1185773272597.4888
2793860.2989071533,52938936628105.99,1191152320365.5781
2792915.5638010846,52924517833897.21,1191172781580.6506
2793778.0391129074,52937570714544.266,1197709375257.5078
2811283.9062493634,53269402251273.086,1229183973420.886
2840506.3401873955,53823209404761.88,1254117890612.734
2833769.913528534,53703690729725.21,1290552460441.0903
2835795.5493252194,53719755289585.46,1302852415172.5386
2849126.280105446,53846652514910.9,1336535881856.0198
2835324.584390262,53725536326786.94,1299006381649.3887
2831064.980602418,53644876431081.89,1275453552390.1477
2840080.0009353315,53815786992683.3,1252501223443.6394
2811465.5818215744,53273688156902.01,1265330513751.3809
2840472.104826524,53823412839164.23,1322228900391.1978
2955823.5348100387,56009214410055.35,1544728148207.4883
3016593.0282657202,57092498280136.92,1702096296990.805
3026554.7755817417,57349559945659.88,1757864552383.8083
3021887.543823278,57252473140597.32,1783543001743.8677
3044009.4072286836,57586245459822.14,1812705050327.7234
3028248.064177976,57325029122719.74,1844168107801.2415
3031508.2805341566,57443765446063.37,1809889232729.6902
3039414.8674321575,57460592682732.625,1808769738133.802
3110800.013214825,58026719789171.195,1892077108084.8247
3105145.367732496,58839533094413.88,1926116543009.6096
3084028.2750514606,58439442993703.19,1974970656640.8386
3094401.2432427634,58636096937522.734,1944321360551.7397
3097289.878798047,58690874226071.34,1951060301213.398
3097889.43347864,58705921531936.695,1967612637983.1562
3106577.333304432,58906799238549.1,1952021344149.572
3104489.912493358,58847957554762.76,1921346710844.5635
3094148.336897159,58650251252322.695,1900059375177.4202
3099114.8835317823,58755753067054.41,1889710812789.366
3101857.67518159,58778068866610.61,1896341578287.8647
3106854.369831162,58844601483839.87,1882767178308.2925
3098395.560584507,58712600506335.39,1866562295978.575
3096180.6322396155,58715759704636.01,1871155804171.3923
3104331.2003539684,58825269525949.086,1822004962493.9143
3107702.75464093,58889276610147.1,1770604319376.1597
3123051.133851283,59311790250988.99,1592200756047.2966
3092810.6055682627,58752924760762.12,1431878651697.9211
3111839.6110136625,58967997642959.29,1438609179574.6265
3113754.3300879737,59017440879922.58,1395759113170.3267
3108809.323214342,58910749109750.31,1371465523731.7288
3113373.6887822403,58927183995990.45,1322837615510.2075
3116132.0383843165,59049745474847.01,1318083785578.5295
3110023.2089993916,58929311246808.21,1301051233235.945
3097352.5103317834,58694055732659.7,1250479514136.2625
3105266.94285319,58688440525255.84,1156107829342.6335
3111516.0313596553,58962662498347.76,1129285335458.2976
3103170.896877705,58834173705780.13,1115927482263.6033
3101177.0545141893,58767091201827.12,1100703233690.631
3105771.183350693,58854286280216.05,1094766550599.2499
3107695.4643760454,58905974572229.45,1071759459421.3033
3100650.411958072,58837291234636.44,1048613244822.4801
3115523.7388282456,59039445901360.54,1040555806282.222
3110060.453330485,58817302666813.42,1027407139903.3483
3110890.5913383844,58951921111715.86,1015408840937.4365
3108182.790616863,58910922426458.03,981134602391.6964
3104403.9235865944,58784243570187.87,971216948486.7053
3106374.5252037495,58860441465118.44,959040844478.507
