price,market_cap,volume
34718.032944673934,5823370015286.062,102249466827.99997
34581.11483161368,5805642062296.324,97965516007.68121
34904.75688665396,5872637897509.544,67858645160.79358
34880.69143577674,5859677354926.87,81461533989.69693
34999.70812778869,5875095768329.219,104493510152.94841
35065.867290953785,5890485253068.955,92691551307.41083
35428.525785763755,5916041790093.856,114659660722.86732
35548.66034968405,5978849029051.515,93400299276.25223
35308.99702670229,5956630201768.674,114872409011.88766
35140.47342151928,5902454854900.056,113803475376.29877
34951.107169803036,5874501076880.971,58420928019.179924
34898.06160025003,5879762279535.543,51804870948.091286
34411.24213744089,5773459174934.071,136484117835.68132
34767.088012747,5857006683624.328,101170092240.4671
35280.259739070636,5931918298309.445,156349280886.69754
35251.37238076216,5915587365213.386,60456985829.01814
34976.906581094234,5881056045930.115,135271490854.70714
34676.51148884166,5842759255129.792,151607108894.33194
34806.417142016944,5840073512676.675,156829971391.8981
34583.83865985662,5814651786748.089,71112795462.2261
34351.84372708358,5770566898614.734,157893875566.35562
33451.70769634135,5654007931174.382,159540794319.80563
33402.30453834576,5599203037651.804,164567270099.1691
32873.86118592926,5543606626843.942,123117115110.016
33054.316001398875,5562537854038.455,166461570807.83105
31384.42973096695,5358090379862.614,151250300469.44763
32165.874027760092,5406129380851.988,151442948080.94705
31602.096700958013,5329073371665.249,150619015796.73196
31779.66871943609,5343339300369.933,220769016120.341
31825.209302185493,5337878759795.896,217736473028.3067
31720.549590016624,5325626056867.115,212069560978.15555
32179.296483547223,5387930805446.462,214127400647.71124
32202.27728715537,5414085022855.128,214308199964.5501
32060.58584481579,5391086466566.639,209044628954.2779
31914.695277150047,5370352948802.939,208180855790.6854
31841.361557745226,5367005246032.354,197752557500.68912
30719.69873095438,5172283902920.44,188004228356.12784
31072.85427958392,5244701024103.441,90527181505.42043
31045.625314963974,5219919418120.046,199656657032.71582
31557.03643588118,5275672507306.509,205370169608.16733
31441.901994107997,5286548204347.618,198418360334.10782
31140.242706732744,5235828105916.636,200117964622.28116
31281.863108356247,5255167256316.685,186822867887.79236
30991.663958458146,5224506960197.11,203697325022.6091
30524.67834893143,5158689485020.302,210321017065.5145
28597.98156343075,4932550483959.113,210114172016.46146
28171.870106140024,4826801697441.667,221643996846.65765
28461.36476998275,4811575791133.973,229729720984.07626
28634.30319619324,4807212286714.889,95152799747.2238
28927.744108299346,4828065071401.411,222641420160.71085
28906.528829705603,4849082928821.114,217164370029.14383
28494.91505115498,4793400705616.669,117145910907.99327
28487.717352828393,4790645845108.513,217487849951.19025
27681.220046688217,4681239344266.374,200962190687.5676
26909.359373475287,4567679036964.567,223251741490.00024
26347.22974859288,4434566024185.591,213166453660.52036
26341.620456913206,4443447307984.775,204136941135.54266
25607.620107009283,4308469453693.6484,248572026071.27023
26886.528876936973,4556457226580.272,274277467196.21536
26939.9008632014,4485758490468.254,286894587016.63184
27653.90084295181,4632323089264.039,249483542483.02756
27591.5459986943,4654870244689.673,214265080850.42355
27103.087955939573,4567801591906.487,288811434800.1201
26700.172548319617,4489287870293.011,147780475574.30487
26781.14177119995,4543429441086.212,294536584810.4113
26272.43541244016,4445232499704.05,292869964020.8123
26111.744667496285,4380082578005.664,245050642245.9003
26104.97666823353,4403123647361.354,299935977795.2235
26819.81277253956,4476737252785.559,255155260168.43124
27174.973735992106,4564076382797.662,296629934645.5617
26509.538023048324,4457459689262.887,281072815195.0838
26717.94190592652,4473906312045.801,267182249774.56668
27140.96101707336,4562965569501.4795,113415536676.47253
27443.380478676612,4631776923162.881,270716495134.6457
27149.809253622407,4592145652669.887,266843721555.15338
27292.36742167281,4586846458541.121,262232487457.77942
27601.355179233156,4636827203716.987,117385568879.64139
27974.351944907918,4673969450398.66,222856891698.83313
27995.45893244637,4694403899591.525,242214633209.76172
28317.073020844928,4764667424849.427,182377021176.0404
28570.592339891722,4802196545222.8545,243560047497.1465
28807.445435040878,4843598487298.76,237265124665.5473
28856.471123361192,4845154525326.369,220728739200.58533
28508.138178604386,4793273852378.167,207774992161.78677
28569.109608500046,4791439461925.012,204343158509.03174
28795.439306471373,4810004748663.887,183398741234.97232
27807.87500316182,4724391621840.074,196611481921.11267
27776.470752296984,4660992225670.24,196935751450.07767
27903.194362205795,4672365401874.059,185896602174.54312
28053.544524522433,4711275457552.673,180614907355.00876
27463.264222654398,4652099341510.013,176271255933.02188
27193.437995104778,4589206094509.561,169613721259.93155
27432.279999909915,4613186568187.455,163501698754.38565
27527.120487278204,4628328445593.12,156286985412.52628
27533.781481744198,4619765898947.092,152744420228.53146
28530.115083192024,4796968983973.788,166860803920.22037
28130.90023589778,4718774981139.603,163861798656.17935
27727.193378487118,4661968108484.932,166117523359.62183
27649.517915937293,4665553370925.882,161717449502.81525
27836.7203357574,4672572616450.834,161725352761.65475
27575.15930839365,4650275567995.337,160091756706.66464
27481.521214828,4606778034559.476,129416121376.07555
27641.94817614789,4660451268162.807,147649631946.00253
27128.173516593502,4568290812231.07,142450395308.02872
27130.746606371926,4601561210227.354,149632146391.8172
26447.28991224323,4446386715026.378,146291060110.90555
25617.95027200822,4307326224569.061,155186556994.05563
25739.10506274809,4369730140927.9697,157609019976.91354
25462.88232636736,4247806441635.943,166702674837.57175
25563.830130504888,4306276568809.326,175653148735.26456
25834.42536622502,4374514083562.269,79048107605.70132
26349.73595035854,4454545377122.667,192117618349.49493
26286.0245534956,4418470424641.911,170105350177.56985
26861.13019662313,4511718857984.189,201883522408.3571
27363.736784508197,4621155406676.1,208975084620.07898
27124.9156921925,4543785523183.777,205326360261.1564
28199.910612548632,4657485437727.73,207305804452.94528
27753.852139578492,4666450433555.601,172606411893.9379
27625.65344402717,4655375964895.66,35308842863.21732
27805.520035618458,4675137720446.95,197362410147.36298
27135.729768005505,4567857966460.201,196418782874.7065
27072.788574575046,4548665458798.755,175760543856.46512
27280.87981396276,4572471322664.444,169396962365.25272
27269.544837332753,4575119230668.188,112687660304.76192
26839.77999109181,4543658051308.905,195518557834.76736
26948.21154903678,4527277455610.251,194386884196.13727
26862.433498950424,4519609795586.155,192556430123.4644
27049.654963180416,4546793180677.118,186000660709.73996
27379.231476706267,4573663955016.226,196221131038.3575
27770.275446273423,4662177837364.236,202844081959.82416
27850.57176836973,4677273770219.039,179598534264.63235
27897.99004235721,4681478602835.015,181826361956.51385
27922.468617470764,4700584422075.343,177394236970.88477
27771.51015321196,4673394690911.418,169357038123.8851
27600.88862629326,4688837457718.979,163171481124.89832
27887.788134938175,4692564571687.38,156458057055.30298
28052.382045854,4702378976518.623,155078516391.13058
28356.306083368,4780876094038.852,157376020834.07086
28703.26008972123,4819821639513.942,73415482057.77289
28770.037520213704,4837308831380.518,116370850506.67426
28602.048036758424,4832638917709.779,152116214540.7455
28367.251699285276,4772383170286.666,138798708934.75357
28555.04859728219,4785857454702.888,141532738308.3181
28792.825698068882,4832523008113.211,144022860016.16058
28390.001288856965,4797184651465.939,143360245600.78995
28503.710349623856,4786616578360.598,144127302963.84308
28336.838502557734,4770383166637.005,125112743836.05838
28615.543165582254,4805495657328.188,142129806169.45477
28737.39455551131,4784195552366.592,143929780143.4482
28570.735278280506,4817851512979.807,141852837466.91714
28394.102451045528,4781832851281.196,141644142259.50815
28508.56945169994,4795266238507.833,127352578481.99289
28778.961679889337,4839286001980.871,137194317362.24353
28735.578386528196,4850306703681.545,132470819981.32115
29061.626931612846,4879628960467.546,132610171845.57155
29078.67318199489,4871514262850.518,128813614534.28648
29012.346338677704,4880875434318.254,125932974973.2715
29536.379563400846,4951859087537.005,131510985343.20978
29633.493433121494,4970460146796.625,129302750390.57124
29438.645692434846,4950057620095.334,114405402548.41388
29453.993371583136,4952261729018.17,123846720479.72758
29098.39911840459,4920751656327.856,120665698387.2608
29706.106900913797,4935979769060.428,128988181656.45813
28756.920882267754,4914792951293.37,142720522378.71872
28403.771159777116,4766757588428.674,132472993559.82173
27582.992940601955,4683267890357.541,131928537947.48587
28143.14946725982,4720949148119.489,133686838071.88565
28283.13286252677,4750018679388.24,136673250285.52016
27585.413235589567,4737556063728.618,126239737621.55527
27426.57514358087,4604841044553.78,145987432856.467
26967.135511714358,4549375645217.708,146121804814.184
27500.369424747576,4589404805133.181,142381131240.52563
27434.23976902267,4613963490536.762,140514334909.91406
27587.999161249725,4632006647422.032,140244502173.1676
27741.52068150082,4662367805659.785,117231135807.50316
27889.044665204692,4645116962900.58,145130705902.2387
27868.33524935354,4694883489705.148,138540905153.46747
27582.728703904755,4661228615720.223,143679098273.47266
27853.266326017565,4681409381505,142153429538.38815
28056.671331257097,4700349097206.263,145474474265.72974
28177.102373316666,4728305863333.012,141781403185.01987
28261.20915712061,4756991091082.75,137510125643.90512
28139.98839994505,4734923655566.49,135503480622.9317
28004.93859381201,4726232539727.621,134521660967.76294
27859.17069478317,4681512103864.806,130929179176.047
27860.82775747102,4667148917401.042,130317286403.37228
27722.999980788714,4664433448999.35,117137579706.75362
27257.19931005595,4599546353107.301,105171393013.04814
27758.162886525446,4615693353740.787,107548270133.1064
29514.018662603798,4962399615427.485,122610826724.24413
29432.741420875453,4948733900917.152,134194438192.74019
29450.20782305328,4951159097234.629,124785754371.59787
29001.591308624502,4876241599015.325,121396467458.43631
29176.14840092732,4892705842334.396,116391428786.64177
29280.363333936297,4930255858948.043,116637906605.94595
29315.0082177318,4929927940415.954,116127716838.47427
29336.500830869394,4948170601527.504,119383447367.43732
29073.191396881703,4901870416562.3955,108169006233.8511
29111.9411808913,4898934887008.118,119440650482.84457
28868.411456118443,4846738264713.24,113520791255.21756
28864.51939909121,4840134028157.031,109723128597.74709
28942.0016176782,4872027497592.66,117118756937.88943
28620.218535049178,4826840667050.622,114719956360.59033
28434.760544298286,4760419725572.755,114833278522.12978
28782.62576924266,4844552596229.661,119909812649.47253
28545.143924377677,4780793405274.074,96937530206.78067
28875.932241659648,4832056504582.986,117121314167.92955
28919.362695269905,4877623229982.574,117691027912.58798
28816.20685068683,4861137968637.232,84421686831.1413
29038.092649625672,4880936351813.525,118386617643.34337
29286.858966096595,4890232762426.445,101876336089.67296
29415.657341449773,4975401526212.339,78368808479.62653
29007.588385505725,4904153699407.282,62763126533.23205
28788.08711310841,4862104561731.393,101687961327.53358
28998.409320299597,4869885321125.7705,99437313284.05876
29096.103268171213,4893011791032.183,70606719509.283
28920.873186298362,4856840422917.388,95888046467.88539
28976.456991691724,4870562885079.087,96172845665.01605
29164.374372507977,4896878709895.73,91696733095.77797
29185.64397467817,4914515566672.579,90733636342.51266
29129.62946531742,4890171907342.338,93110667236.51045
29313.41180603944,4924130728138.827,92226005774.4329
29437.408687263982,4953832937204.452,91708131835.72346
29422.57776552738,4953072719883.214,89779478409.66438
29394.3963541903,4937092485215.42,92149163795.09961
29324.839740614854,4931167616427.243,87234401137.90921
29338.07511658104,4929901191925.242,87949096902.08995
29488.641516582444,4958931036973.875,86018138343.21092
29760.003681254893,4998568532177.586,87838134966.8934
29099.997605584445,4930319906670.464,78183019073.8405
28748.19707761597,4848765798560.842,87201590768.98714
28788.61416256143,4839919849544.728,89448825503.13481
28851.375375567648,4856048291986.1,85050734694.77957
29095.37759012699,4867743557915.4795,86891194327.36668
29036.246868962997,4890340502261.708,83435933467.67937
29116.619713221622,4895582134008.591,85995673875.99008
29217.535611497795,4906084848330.144,85855401237.7198
29275.303762048752,4892636922343.616,79832579802.32887
29262.556491779276,4909241302927.704,80809447236.96715
28902.61828546004,4847009598346.562,69470354461.45642
29006.982313774715,4873284612349.915,78295251941.07115
28975.16158122307,4896986854724.57,79001529914.83415
28799.801009208026,4842470920466.788,80491061000.8696
28964.813052315265,4854861114017.76,71310344368.34903
28960.878005569662,4869396184917.986,80557917562.40363
28891.12249151842,4856757249941.237,74408699386.13138
29055.150128618745,4871913083471.321,76887053761.11868
28898.01993100129,4861992037029.043,80504625401.9866
28901.61408019331,4860161412825.164,68236924686.1212
29007.42876001377,4877381500987.6,79343998926.80469
28973.030073740003,4860308540289.958,78869761600.84387
28902.054563225996,4862000230512.37,81261919982.39229
28860.910459409344,4852587938020.394,75313396536.69487
28609.330490968925,4810288027835.008,75044463056.08537
28634.726679922183,4817042650114.162,73225082963.38446
28543.436622923513,4799208828177.865,72697905621.23494
28661.7958603276,4820628374140.336,74766784874.82735
28487.31011327893,4792711016285.821,69485255693.97017
28078.04304332615,4726405217772.264,74686810080.28369
28196.51508791336,4735279236700.07,78466988278.75162
28172.54864277785,4749024897109.441,51259079100.944756
28287.079116364483,4756105636894.314,78012380027.317
28392.861178027106,4774516981275.096,60766131710.14128
27749.37695612061,4686090371676.86,77244232818.84883
27691.571207657606,4655978702269.334,79486443321.66122
27763.57974432082,4667626744075.427,83513831569.89197
27779.658414713776,4670789424164.468,83464394964.91203
27748.377849745808,4668350961840.93,74568178796.55719
27767.108748840194,4666949089611.89,78540791131.31033
27773.955409741353,4671637345120.95,79812700446.1753
27852.636775590494,4692577310668.467,78999424640.66537
27799.400185458257,4679944965563.236,78705439775.98071
27797.580114816166,4678733254886.283,66141265286.14379
27882.652305851312,4676755853686.002,79465304321.64941
27784.434831053535,4651321627016.688,80937098914.45845
27810.7451073573,4666197028224.92,80682736549.92535
27998.234044881156,4709034480647.171,82787946669.59337
28130.53978534189,4724241517054.477,81271983456.05746
28302.97391069047,4758778140498.527,75549371739.55792
28718.03482766033,4810660516837.531,88121869098.97702
28689.19809222128,4821798095867.733,86296020729.20732
28676.295925566326,4830826065518.943,84759509670.39072
28602.53824857129,4816420802058.491,79767680626.87297
28660.014078188917,4815210284936.276,83333345629.07338
28361.905353227266,4768686698567.976,79442772380.84676
28074.816168156027,4720416373951.15,85773478882.88695
28071.057197518898,4705300329726.242,88272486678.35544
28079.77442073336,4714650235326.411,60610530273.78154
28155.333916036514,4737394147761.599,84814170544.48894
28265.97126220205,4751638860374.4,57943798313.37121
28662.774448591514,4796736455118.511,85891463052.94537
28538.092785794848,4798392699626.8545,82868527398.73344
28541.186725773023,4806667709241.883,79996935044.12753
28397.212094421022,4774312809209.604,79973786403.99309
28573.90139806347,4804331085169.258,82908223498.94325
28572.4678909216,4804331085169.258,75232723914.25916
28652.974598106975,4815641578590.592,85921402949.4194
28544.920292074832,4799458287911.225,88872353195.65948
28578.627483091204,4805125715097.231,91085768824.5237
28646.245096321964,4823159552873.317,91128414220.0157
28736.216089976973,4838923297597.606,80731653720.06264
28863.36162553414,4840934681130.335,90661194058.3949
28533.590397889937,4822480301485.9795,92517817086.81061
28717.180872818382,4811741780241.961,93069904705.07713
28937.315929955254,4843220441596.442,87912977465.47206
28868.42946801775,4838126290057.681,91153719994.79407
28780.017283362416,4864258591520.724,90513084550.53615
28697.71077855445,4829602702618.222,87774601223.87277
28811.6077804123,4844298331711.902,54093873449.9593
28893.37844559539,4867657559066.81,90075681104.90706
28836.29333518456,4848448887720.857,85080587603.71277
28851.054754552893,4857957343425.379,83915309014.61852
28620.84713210507,4810906409621.482,83977985212.94334
28588.609971974805,4806804141189.026,78069172878.54593
28729.73838454514,4827208505772.047,80968498203.32315
28771.973225495625,4838776690936.511,77363980807.29015
28656.54820902846,4823761634805.864,80844072532.77148
28627.909499502533,4813411847259.808,73578094007.76892
28574.302533384485,4819810606397.672,80088618526.25584
28528.859542515875,4796757881086.049,80333817534.68352
28611.54167458401,4807656046133.065,80762744080.82187
28632.948727196766,4812447749482.125,73637676999.45984
28703.68003545093,4826273121974.494,76464712814.59875
28692.610354770317,4822303328740.728,74223975431.96417
28816.848223918794,4839749840950.585,75302644428.82872
28576.964446173064,4820176797135.608,74936682897.22495
28035.951975269032,4713881863756.484,76764487179.94812
27849.684019756958,4690503070837.611,73889420856.30585
27863.54405650055,4669610504173.99,77659476024.91904
27980.535066716937,4699765562382.727,76952156188.93198
28073.991138413192,4718665020786.072,73142095697.01878
28233.242808489984,4747053759664.497,65585541391.099525
28149.960488563825,4726816230566.922,75547827331.40341
27590.588636950757,4638999792153.122,63541718429.90385
27797.312720167603,4680455135751.511,79362074088.25897
27518.321614648656,4627435560885.553,70659584501.80424
27628.293746464413,4636944323338.262,77975806499.56418
27428.967389851226,4631860071070.39,75425818831.76852
27413.004746740866,4605400563556.824,78521634324.67455
27415.748527641186,4618706276652.787,78006510321.19034
27444.55321345706,4622694809761.116,65699565116.8032
27530.310938077047,4623975879072.896,78021103082.53445
27554.54927316805,4632940240350.976,71804150714.82512
27675.08844120502,4649990087790.762,74732535206.03746
27635.819713684145,4662294180245.017,76008020374.8192
27568.248880689756,4646490211417.801,74487339699.06354
27078.931838748373,4552971334705.288,79537671969.46368
27315.114817127494,4588984617178.833,79504824930.55847
27346.50375860515,4572454628805.197,85054288051.29137
27278.728832472123,4590999076585.585,64414804420.70826
27250.745849236504,4586536709962.372,78846383842.92195
27473.368853394415,4615415644967.209,77617701980.90587
27433.735478545466,4627388007109.696,77703672112.50285
27420.29172753918,4608820684639.066,77348657687.0871
27372.873286317845,4606739758870.04,71829162517.00941
27215.23201403691,4566051058515.713,74627952702.18222
27136.951868371052,4566500246808.929,73439864915.2696
27653.332201620047,4642941998667.656,55867477576.6296
27579.0311159476,4637056544829.299,74175984895.7127
27668.790913889654,4648824813668.021,69631474156.65358
27684.699205656234,4648683046127.974,71900216177.89833
27714.733788287573,4655805702587.402,64392571815.48388
27775.614718558034,4674460653642.342,70265581098.87915
27741.493687212267,4667826071851.207,70183135436.40034
27791.354123700185,4670521745745.463,69204438062.27327
28090.74038448377,4723093824483.527,71341499586.85036
28242.14274367062,4748149969374.766,60522357582.82115
28229.535829647913,4746468958554.216,73593303457.05815
28306.909109459048,4759439793155.153,44509120326.24915
28369.97266329627,4761473039525.327,79219535932.59566
28283.889466043016,4753818356693.017,47760156296.97109
28253.50477826472,4759847795114.998,76337218755.76569
28263.461407534844,4760690983517.808,73415024594.27744
27984.939710743518,4710534141120.554,74112543828.48476
28215.769850213495,4745902722513.453,81299935883.92896
28555.1479505677,4801177936094.413,77492058047.2047
29181.70570612283,4901540999040.378,97697973092.99428
29332.576919782092,4929246771051.909,98974942179.75185
29337.624893224765,4927829203854.79,103497909246.54921
29527.798730549275,4944688496120.883,103022095433.55006
29489.83872464458,4949857575938.528,104572849007.14429
29561.956278845468,4969347253096.771,103397747829.62819
29589.569347226134,4969071208945.838,101980511216.43175
29862.547978775136,5003065499604.774,107048902122.44934
29799.847522199612,5026969556824.684,110703671697.97528
29659.7164159478,4991622468140.107,111370673328.9894
29785.96116033784,5012333443105.889,111384893788.48361
30059.998853157093,5025257979208.874,82908044521.88397
31238.378769277133,5227876541995.705,124823528161.1331
31933.79386557747,5343168729984.382,133175510551.40897
31643.306587821447,5322790763435.462,145900568112.65823
31646.528408964972,5322274691775.338,148443316076.07712
31660.581933749294,5320898540874.402,146317964189.78848
31572.956261436273,5327226862649.213,154220928760.5827
31596.578550788407,5305058425115.767,145857268243.05902
31554.79512690018,5306441851666.304,149545010825.7246
31549.303023732085,5304489150914.551,151897092947.51056
31635.611708701985,5313326478642.276,148053262949.7313
31432.71741135642,5274099148483.536,139246955485.29007
31563.66687407905,5314055806429.001,145797119540.94778
30955.62533841284,5245524160620.028,136487248348.35638
31163.387652759397,5230506998579.793,82601123311.35518
31023.814265519337,5218708018756.4795,135408490109.7555
30836.79913062265,5188737110259.115,132562440874.46478
30867.32111363596,5180357648095.323,132588444263.97755
30933.85531515434,5201126741649.511,131576157302.1928
30904.944656245003,5199530880365.788,128005031882.31715
30951.523046128783,5218321221672.466,127439516701.90422
31066.48095079917,5209565699688.496,96664189866.5319
31447.911605929246,5279381431420.625,123844303699.58821
31230.77833179842,5261698819996.217,104479074242.49562
31234.461787252407,5265467099347.655,126511234558.8045
31035.42783111981,5211321270421.873,117268504575.10959
31070.07774091282,5222932526106.555,108595830172.04373
30926.188679490628,5208123685252.563,97640694076.51985
31136.695765595003,5220792171551.173,97673292577.74324
31121.787998297536,5223989826565.006,93817827485.20563
31227.257440871632,5242251558373.46,92592520338.37076
31174.256942961496,5243291311123.388,89619159435.51431
31115.053033578097,5234859198458.164,90449248615.10712
31066.533981165496,5231145872306.238,90756491198.81964
31176.09365116511,5240164626545.699,85875143238.83423
30810.664345777997,5203554979278.692,86404049666.75458
30719.160496464086,5150072626121.814,91794357941.78265
30862.343397282748,5183598835200.487,91933483538.62231
30976.348611908197,5202576459193.278,88351698392.77272
30881.820253323534,5200848278362.705,48611816297.63902
30920.31962682038,5192040400023.095,67031920021.48976
30789.007104301636,5192785345994.17,83439443360.11694
30824.91333646531,5186580854623.777,83847241791.79965
30789.222570460945,5176808620662.682,81898699636.59492
31330.26358878055,5264272820268.266,85486095598.19048
31055.295986966088,5209232836306.594,90622402971.50166
31254.44702283905,5255155804041.104,80691736821.38281
31572.089670402012,5308437574350.402,89333885654.04921
31988.291394196996,5359704810045.443,93082051724.1179
31918.347052221332,5365743878246.463,90414494981.44214
31942.905510150704,5370971615214.886,88921385258.16962
32019.13310522219,5386572681434.639,81406543433.63623
31914.55839927024,5367201547904.228,91624891256.10281
31807.805125481762,5348096937776.368,88206624616.92976
31697.274301990237,5324094097967.504,88980302347.22899
31819.949940000275,5354123650379.316,90933473891.16092
31903.70838704145,5359859824060.099,90108168764.3589
31967.128419978344,5376492532319.836,89978109976.55864
32261.15822582392,5412553154619.261,91577640062.36618
32660.548819189757,5459466668002.25,97050458180.02965
32783.7634004284,5506596207591.217,97796461459.633
32479.226173896517,5449390944495.98,98724423357.01118
32577.924769931815,5467157369093.419,97634870592.16713
